Date,High,Low,Open,Close,Volume,Adj Close
2022-03-04,128.64999389648438,121.3499984741211,126.94999694824219,124.5999984741211,182831,124.5999984741211
2022-03-03,133.9499969482422,126.4000015258789,131.85000610351562,127.69999694824219,139685,127.69999694824219
2022-03-02,132.39999389648438,126.80000305175781,132.1999969482422,128.89999389648438,161623,128.89999389648438
2022-03-01,138.0,130.85000610351562,134.14999389648438,134.5,135938,134.5
2022-02-28,134.6999969482422,128.1999969482422,130.25,134.60000610351562,99303,134.60000610351562
2022-02-25,142.39999389648438,128.0,135.0,135.8000030517578,134137,135.8000030517578
2022-02-24,136.75,115.0999984741211,118.0,135.1999969482422,516253,135.1999969482422
2022-02-23,136.39999389648438,126.0,135.64999389648438,126.6500015258789,161983,126.6500015258789
2022-02-22,135.75,125.30000305175781,125.5,133.35000610351562,184519,133.35000610351562
2022-02-21,138.4499969482422,130.25,137.25,131.1999969482422,110819,131.1999969482422
2022-02-18,141.0500030517578,136.0,138.0500030517578,136.14999389648438,157805,136.14999389648438
2022-02-17,146.75,142.60000610351562,144.25,143.39999389648438,139030,143.39999389648438
2022-02-16,145.60000610351562,139.3000030517578,144.6999969482422,144.0500030517578,202590,144.0500030517578
2022-02-15,142.0,135.64999389648438,136.5500030517578,142.0,199715,142.0
2022-02-14,147.0,136.25,146.0,137.64999389648438,289036,137.64999389648438
2022-02-11,152.60000610351562,145.25,148.0500030517578,150.1999969482422,120730,150.1999969482422
2022-02-10,152.0500030517578,143.9499969482422,150.14999389648438,150.4499969482422,150867,150.4499969482422
2022-02-09,148.0,136.5,138.5,147.9499969482422,170706,147.9499969482422
2022-02-08,152.9499969482422,137.10000610351562,152.0500030517578,142.5,358558,142.5
2022-02-07,155.3000030517578,150.4499969482422,154.64999389648438,152.85000610351562,111760,152.85000610351562
2022-02-04,157.10000610351562,150.64999389648438,156.6999969482422,153.25,124901,153.25
2022-02-03,157.14999389648438,150.5,156.39999389648438,154.25,202494,154.25
2022-02-02,163.85000610351562,155.39999389648438,163.10000610351562,156.14999389648438,366666,156.14999389648438
2022-02-01,162.60000610351562,154.14999389648438,156.8000030517578,157.6999969482422,340111,157.6999969482422
2022-01-31,151.9499969482422,144.85000610351562,147.25,150.75,266538,150.75
2022-01-28,143.9499969482422,135.10000610351562,140.3000030517578,140.89999389648438,193338,140.89999389648438
2022-01-27,149.0,139.4499969482422,146.5,142.39999389648438,380053,142.39999389648438
2022-01-26,148.3000030517578,141.1999969482422,144.0,145.9499969482422,548904,145.9499969482422
2022-01-25,146.25,128.8000030517578,132.1999969482422,137.0,601599,137.0
2022-01-24,133.85000610351562,119.69999694824219,132.0,123.19999694824219,576219,123.19999694824219
2022-01-21,140.75,128.5,139.14999389648438,134.0,341174,134.0
2022-01-20,147.75,141.75,146.0,142.6999969482422,289302,142.6999969482422
