Date,High,Low,Open,Close,Volume,Adj Close
2022-03-04,83.5999984741211,77.69999694824219,83.5,78.80000305175781,10435.0,78.80000305175781
2022-03-03,89.0,83.0999984741211,87.0,83.19999694824219,5253.0,83.19999694824219
2022-03-02,89.4000015258789,85.30000305175781,88.0,87.5999984741211,14245.0,87.5999984741211
2022-03-01,89.30000305175781,86.19999694824219,89.0,86.5999984741211,20711.0,86.5999984741211
2022-02-28,88.5999984741211,84.5,86.5999984741211,87.9000015258789,11379.0,87.9000015258789
2022-02-25,87.5999984741211,83.5,83.5,86.69999694824219,10677.0,86.69999694824219
2022-02-24,85.0,79.69999694824219,84.0,82.69999694824219,30164.0,82.69999694824219
2022-02-23,84.5,81.69999694824219,82.19999694824219,82.19999694824219,10105.0,82.19999694824219
2022-02-22,82.0999984741211,72.0,72.0,81.5999984741211,17635.0,81.5999984741211
2022-02-21,81.30000305175781,77.69999694824219,80.0,78.80000305175781,11864.0,78.80000305175781
2022-02-18,81.9000015258789,80.0,80.30000305175781,80.5,5852.0,80.5
2022-02-17,84.5,81.0999984741211,84.5,81.4000015258789,2722.0,81.4000015258789
2022-02-16,85.80000305175781,83.0999984741211,85.80000305175781,84.30000305175781,3125.0,84.30000305175781
2022-02-15,85.4000015258789,82.5,82.80000305175781,85.19999694824219,5511.0,85.19999694824219
2022-02-14,82.19999694824219,78.9000015258789,82.0,82.0,11549.0,82.0
2022-02-11,84.5,82.9000015258789,83.69999694824219,83.5999984741211,3220.0,83.5999984741211
2022-02-10,85.19999694824219,82.80000305175781,85.19999694824219,84.0999984741211,2738.0,84.0999984741211
2022-02-09,85.80000305175781,84.30000305175781,84.5,84.5999984741211,3676.0,84.5999984741211
2022-02-08,85.0,82.4000015258789,85.0,83.4000015258789,6318.0,83.4000015258789
2022-02-07,84.4000015258789,83.4000015258789,84.30000305175781,84.0999984741211,3325.0,84.0999984741211
2022-02-04,85.19999694824219,82.5999984741211,85.19999694824219,84.0,5877.0,84.0
2022-02-03,87.9000015258789,84.0999984741211,87.9000015258789,84.0999984741211,5531.0,84.0999984741211
2022-02-02,89.69999694824219,87.30000305175781,89.0,87.80000305175781,7276.0,87.80000305175781
2022-02-01,89.4000015258789,87.0,87.0,87.5,5480.0,87.5
2022-01-31,86.5,83.80000305175781,84.0,85.80000305175781,6478.0,85.80000305175781
2022-01-28,83.5,80.19999694824219,83.4000015258789,83.0,12441.0,83.0
